Area,BHK,Bathroom,Furnishing,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
2200,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,20000,40000000
2200,3,3,Semi-Furnished,Karol Bagh,1,Ready_to_move,New_Property,Apartment,13324,43100000
2200,3,3,Unfurnished,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,,30000000
2200,4,5,Semi-Furnished,Malviya Nagar,2,Ready_to_move,New_Property,Builder_Floor,7200,65000000
2200,4,4,Semi-Furnished,New Friends Colony,2,Ready_to_move,Resale,Builder_Floor,15459,50000000
2200,4,4,Semi-Furnished,Rohini Sector 24,1,Ready_to_move,New_Property,Builder_Floor,6714,23000000
2200,4,4,Semi-Furnished,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,23863,52500000
2200,4,3,Semi-Furnished,Vasant Kunj,2,Ready_to_move,Resale,Apartment,10681,23500000
2210,4,3,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,Builder_Floor,6667,41000000
2210,4,3,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,Builder_Floor,10320,41000000
2250,3,2,,"Gandhi Nagar, Shahdara",,Ready_to_move,Resale,,4444,10000000
2250,4,4,Unfurnished,Hauz Khas,3,Ready_to_move,New_Property,Builder_Floor,18055,100000000
2250,4,4,Semi-Furnished,Malviya Nagar,2,Ready_to_move,New_Property,Builder_Floor,7200,57500000
2250,4,4,Unfurnished,Punjabi Bagh,2,Ready_to_move,New_Property,Builder_Floor,11905,37500000
2250,4,4,Semi-Furnished,Punjabi Bagh West,2,Ready_to_move,New_Property,Builder_Floor,,50000000
2250,3,3,Semi-Furnished,Punjabi Bagh West,2,Ready_to_move,Resale,Apartment,11905,20500000
2250,4,5,Semi-Furnished,Safdarjung Enclave,2,Ready_to_move,New_Property,Builder_Floor,14818,55000000
2250,4,4,Semi-Furnished,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,14818,80000000
2250,4,4,Semi-Furnished,Saket,2,Ready_to_move,Resale,Builder_Floor,14705,33700000
2250,3,2,Furnished,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,8222,18500000
2282,4,5,Unfurnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,8889,37500000
2282,4,5,Unfurnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,5806,38000000
2300,5,6,Semi-Furnished,Commonwealth Games Village,3,Ready_to_move,Resale,Apartment,21311,58000000
2300,4,4,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,31500000
2300,4,4,Semi-Furnished,Hauz Khas,1,Ready_to_move,New_Property,Builder_Floor,17677,102500000
2300,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",3,Ready_to_move,New_Property,Apartment,,46500000
2300,4,4,Semi-Furnished,Rohini,1,Ready_to_move,New_Property,Builder_Floor,5255,20000000
2300,4,4,Semi-Furnished,Rohini Sector 24,1,Ready_to_move,New_Property,Builder_Floor,6714,24500000
2306,3,3,Unfurnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,24718,57000000
2306,3,3,Unfurnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,24718,57000000
2306,3,3,Unfurnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,24718,57000000
2316,3,4,Furnished,Malviya Nagar,1,Ready_to_move,Resale,Builder_Floor,14888,100000000
2340,4,4,Semi-Furnished,Punjabi Bagh East,1,Ready_to_move,Resale,Builder_Floor,15278,26000000
2400,6,4,Furnished,Budh Vihar,1,Ready_to_move,Resale,Builder_Floor,2500,6000000
2400,4,4,Semi-Furnished,Greater Kailash,1,Ready_to_move,New_Property,Apartment,2235,70000000
2400,4,4,Semi-Furnished,Greater Kailash,1,Ready_to_move,New_Property,Apartment,2235,70000000
2400,4,5,Unfurnished,Hauz Khas,1,Ready_to_move,Resale,Builder_Floor,25000,65000000
2430,4,4,Furnished,Chittaranjan Park,5,Ready_to_move,Resale,Builder_Floor,18333,30000000
2430,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,,42500000
2430,4,3,Furnished,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,10288,25000000
2445,4,4,Semi-Furnished,Punjabi Bagh,1,Ready_to_move,Resale,Apartment,11905,52500000
2450,4,4,Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,120000,70000000
2475,4,4,Semi-Furnished,Saket,1,Ready_to_move,Resale,Builder_Floor,12500,31000000
2475,3,3,Furnished,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,28283,70000000
2500,4,5,Semi-Furnished,Commonwealth Games Village,3,Ready_to_move,Resale,Apartment,17000,42500000
2500,4,4,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,21000,52500000
2500,3,3,Semi-Furnished,"Maharani Bagh, New Friends Colony",2,Ready_to_move,Resale,Apartment,120000,50000000
2500,4,5,Unfurnished,Malviya Nagar,1,Ready_to_move,New_Property,Builder_Floor,7200,62500000
2500,4,4,Semi-Furnished,Punjabi Bagh West,2,Ready_to_move,New_Property,Builder_Floor,11905,80000000
2500,4,3,Semi-Furnished,Rohini Sector 24,1,Ready_to_move,New_Property,Apartment,6000,15000000
2500,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",2,Ready_to_move,Resale,Builder_Floor,30000,75000000
2518.7526,4,5,Unfurnished,Okhla,2,Almost_ready,New_Property,Apartment,10320,68900000
2520,3,3,Unfurnished,Hauz Khas,,Ready_to_move,New_Property,Builder_Floor,,47500000
2525,4,5,Semi-Furnished,Commonwealth Games Village,3,Ready_to_move,Resale,Apartment,21052,43200000
2550,4,4,Unfurnished,New Friends Colony,1,Ready_to_move,Resale,Builder_Floor,23529,60000000
2552,4,5,Furnished,Commonwealth Games Village,3,Ready_to_move,New_Property,Apartment,16654,42500000
2572,3,3,Furnished,Punjabi Bagh West,4,Ready_to_move,Resale,Apartment,13608,35000000
2592,4,3,Unfurnished,Punjabi Bagh,2,Ready_to_move,Resale,Builder_Floor,,42500000
2600,4,5,Semi-Furnished,Chittaranjan Park,3,Ready_to_move,New_Property,Builder_Floor,20938,62500000
2600,4,5,Semi-Furnished,Malviya Nagar,3,Ready_to_move,New_Property,Builder_Floor,14888,52500000
2600,4,4,Semi-Furnished,Saket,3,Ready_to_move,New_Property,Builder_Floor,28846,75000000
2610,4,4,Semi-Furnished,Safdarjung Enclave,2,Ready_to_move,Resale,Builder_Floor,14818,42500000
2625,4,5,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,Builder_Floor,6878,60000000
2650,4,5,Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,19811,52500000
2650,4,4,Unfurnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,,75000000
2659,4,5,Unfurnished,"New Moti Nagar, Kirti Nagar",3,Ready_to_move,Resale,Apartment,10838,43500000
2700,4,3,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,10700,27500000
2700,4,3,Semi-Furnished,Greater Kailash,1,Ready_to_move,New_Property,Builder_Floor,22222,60000000
2700,4,3,Semi-Furnished,Greater Kailash,1,Ready_to_move,New_Property,Builder_Floor,22222,60000000
2700,4,4,Unfurnished,Greater Kailash,2,Ready_to_move,Resale,Builder_Floor,12500,36500000
2700,4,4,Unfurnished,Greater Kailash,2,Ready_to_move,Resale,Builder_Floor,12500,36500000
2700,4,4,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,Builder_Floor,37037,100000000
2700,4,4,Semi-Furnished,Lajpat Nagar,2,Ready_to_move,Resale,Builder_Floor,183333,55000000
2700,4,4,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,23529,52500000
2700,4,3,Semi-Furnished,Paschim Vihar,1,Ready_to_move,Resale,Builder_Floor,14722,42500000
2700,4,4,Semi-Furnished,Saket,2,Ready_to_move,New_Property,Builder_Floor,18000,43500000
2750,4,5,Unfurnished,Malviya Nagar,2,Almost_ready,New_Property,Builder_Floor,,75000000
2799,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",,Ready_to_move,New_Property,Builder_Floor,,65000000
2799,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,15363,43000000
2800,4,5,Semi-Furnished,Hauz Khas,3,Ready_to_move,New_Property,Builder_Floor,25000,70000000
2800,4,5,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,23529,75000000
2800,6,4,Semi-Furnished,New Friends Colony,2,Ready_to_move,Resale,Apartment,15459,29500000
2800,4,4,Unfurnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,14285,40000000
2800,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,15178,42500000
2800,5,4,Semi-Furnished,Rohini Sector 24,1,Ready_to_move,New_Property,Apartment,6250,17500000
2805,4,4,Unfurnished,Karol Bagh,2,Almost_ready,Resale,Apartment,14092,52300000
2880,4,5,Unfurnished,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,15972,46000000
2900,5,5,Furnished,Janakpuri ,1,Almost_ready,New_Property,Builder_Floor,22222,51000000
2900,5,5,Furnished,Janakpuri ,1,Almost_ready,New_Property,Builder_Floor,22222,51000000
2907,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,Apartment,10320,30000000
2925,4,4,Unfurnished,Lajpat Nagar,2,Ready_to_move,New_Property,Builder_Floor,22000,57500000
2925,4,4,Unfurnished,Lajpat Nagar,2,Ready_to_move,New_Property,Builder_Floor,,57500000
2970,7,4,Furnished,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,8923,26500000
3000,4,5,Semi-Furnished,"Kailash Colony, Greater Kailash",4,Ready_to_move,New_Property,Builder_Floor,20930,65000000
3000,4,4,Unfurnished,Malviya Nagar,2,Ready_to_move,New_Property,Builder_Floor,14888,67000000
3000,4,5,Semi-Furnished,Malviya Nagar,4,Ready_to_move,New_Property,Builder_Floor,,74500000
3000,4,5,Semi-Furnished,Saket,3,Ready_to_move,New_Property,Builder_Floor,28846,75000000
3000,4,5,Semi-Furnished,Saket,4,Ready_to_move,New_Property,Builder_Floor,28846,75000000
3002,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,,50000000
3050,5,5,Semi-Furnished,Commonwealth Games Village,3,Ready_to_move,New_Property,Apartment,21311,65000000
3050,5,6,Semi-Furnished,Commonwealth Games Village,,Ready_to_move,Resale,Apartment,20492,62500000
3100,5,5,Semi-Furnished,Commonwealth Games Village,3,Ready_to_move,Resale,Apartment,20967,65000000
3112,5,6,Semi-Furnished,Commonwealth Games Village,3,Ready_to_move,Resale,Apartment,19280,60000000
3150,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",3,Ready_to_move,Resale,Builder_Floor,11111,35000000
3150,4,5,Semi-Furnished,"Sukhdev Vihar, Okhla",3,Ready_to_move,New_Property,Builder_Floor,5556,61500000
3250,4,4,Semi-Furnished,Safdarjung Enclave,1,Ready_to_move,Resale,Builder_Floor,14818,55000000
3400,5,5,Semi-Furnished,Commonwealth Games Village,3,Ready_to_move,New_Property,Apartment,20588,70000000
3405,5,5,Semi-Furnished,Commonwealth Games Village,3,Ready_to_move,Resale,Apartment,20558,70000000
3405,5,4,Semi-Furnished,Commonwealth Games Village,3,Ready_to_move,Resale,Apartment,20999,71500000
3500,5,5,Semi-Furnished,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,20000,70000000
3500,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",3,Ready_to_move,New_Property,Builder_Floor,20000,85000000
3500,3,3,Unfurnished,"Maharani Bagh, New Friends Colony",1,Ready_to_move,Resale,Builder_Floor,15459,45000000
3500,4,4,Unfurnished,New Friends Colony,2,Ready_to_move,Resale,Builder_Floor,15459,90000000
3500,4,5,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,15459,58000000
3500,4,4,Furnished,Punjabi Bagh West,3,Ready_to_move,New_Property,Builder_Floor,9909,75100000
3500,4,4,Semi-Furnished,Vasant Kunj,5,Ready_to_move,New_Property,Builder_Floor,14358,22500000
3510,4,4,Semi-Furnished,New Friends Colony,2,Ready_to_move,Resale,Builder_Floor,,45000000
3600,2,2,Semi-Furnished,Chhattarpur,1,Ready_to_move,New_Property,Builder_Floor,,4500000
3600,4,4,Semi-Furnished,Hauz Khas,2,Almost_ready,New_Property,Builder_Floor,18055,65000000
3600,4,4,Semi-Furnished,Malviya Nagar,3,Ready_to_move,New_Property,Builder_Floor,,60000000
3690,4,5,Semi-Furnished,"Kailash Colony, Greater Kailash",3,Almost_ready,New_Property,Builder_Floor,21409,79000000
3901,4,4,Unfurnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,23840,93000000
3901,4,4,Unfurnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,23840,93000000
3901,4,4,Unfurnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,23840,93000000
4000,4,4,Semi-Furnished,Safdarjung Enclave,1,Ready_to_move,Resale,Builder_Floor,14818,72500000
4050,6,3,Furnished,Budh Vihar,1,Ready_to_move,Resale,Builder_Floor,1259,5100000
4118,4,5,Unfurnished,Chittaranjan Park,3,Ready_to_move,New_Property,Builder_Floor,12916,55000000
4150,4,4,Unfurnished,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,14818,82500000
4200,5,5,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,15459,135500000
4200,4,5,Semi-Furnished,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,14818,74000000
4300,4,4,Unfurnished,New Friends Colony,2,Ready_to_move,Resale,Builder_Floor,120000,60000000
4350,4,6,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,Apartment,170000,135000000
4455,5,5,Semi-Furnished,Punjabi Bagh West,1,Almost_ready,New_Property,Builder_Floor,11905,115000000
4500,4,4,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,Builder_Floor,30000,70000000
4500,4,5,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,Builder_Floor,170000,85000000
4500,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,Resale,Builder_Floor,95000,47500000
4500,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,20833,70000000
4500,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,Resale,Builder_Floor,20930,55000000
4500,4,5,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,Resale,Builder_Floor,20930,72500000
4500,4,4,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,120000,60000000
4500,4,4,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,120000,75000000
4500,4,4,Semi-Furnished,New Friends Colony,2,Ready_to_move,Resale,Builder_Floor,23529,70000000
4500,4,4,Semi-Furnished,New Friends Colony,2,Ready_to_move,Resale,Builder_Floor,23529,55000000
4688,5,4,Unfurnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,28797,135000000
4688,5,4,Unfurnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,28797,135000000
4688,5,4,Unfurnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,28797,135000000
4800,3,4,Semi-Furnished,"Maharani Bagh, New Friends Colony",1,Ready_to_move,Resale,Builder_Floor,15459,85000000
4900,1,1,Unfurnished,Narela,1,Ready_to_move,New_Property,Apartment,5051,1000000
5025,5,6,Unfurnished,Greater Kailash,4,Almost_ready,New_Property,Builder_Floor,22222,170000000
5025,5,6,Unfurnished,Greater Kailash,4,Almost_ready,New_Property,Builder_Floor,22222,170000000
5220,5,5,Unfurnished,Punjabi Bagh West,2,Ready_to_move,Resale,Builder_Floor,11905,65000000
5236,5,7,Unfurnished,Karol Bagh,3,Almost_ready,New_Property,Apartment,14092,73700000
5400,4,4,Unfurnished,Hauz Khas,2,Ready_to_move,Resale,Builder_Floor,17677,110000000
5500,6,7,Furnished,Safdarjung Enclave,1,Ready_to_move,Resale,Apartment,14818,160000000
6000,5,5,Semi-Furnished,Hauz Khas,3,Ready_to_move,New_Property,Apartment,30000,180000000
6000,5,5,Semi-Furnished,"Maharani Bagh, New Friends Colony",9,Ready_to_move,New_Property,Builder_Floor,120000,220000000
6500,4,5,Unfurnished,Hauz Khas,3,Ready_to_move,New_Property,Builder_Floor,170000,190000000
7200,4,4,Semi-Furnished,"Maharani Bagh, New Friends Colony",2,Ready_to_move,Resale,Builder_Floor,16667,120000000
8000,4,5,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,22000,240000000
8000,4,5,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,20000,240000000
8150,4,5,Unfurnished,"Maharani Bagh, New Friends Colony",4,Ready_to_move,New_Property,Builder_Floor,15459,170000000
10350,4,7,Semi-Furnished,"Maharani Bagh, New Friends Colony",3,Ready_to_move,New_Property,Apartment,15459,160000000
11050,3,3,Unfurnished,Chittaranjan Park,1,Ready_to_move,New_Property,Builder_Floor,12916,18500000
14220,3,3,Semi-Furnished,Paschim Vihar,1,Ready_to_move,New_Property,Builder_Floor,10943,27500000
17010,3,3,Semi-Furnished,Punjabi Bagh West,2,Ready_to_move,Resale,Builder_Floor,15278,25000000
22050,4,4,Semi-Furnished,Greater Kailash,2,Almost_ready,New_Property,Builder_Floor,30556,51000000
22050,4,4,Semi-Furnished,Greater Kailash,2,Almost_ready,New_Property,Builder_Floor,30556,51000000
24300,4,5,Semi-Furnished,Saket,2,Ready_to_move,Resale,Builder_Floor,12500,51000000
